match_id,round,team_id,opponent_team_id,accurateCross,accurateKeeperSweeper,accurateLongBalls,accuratePass,aerialLost,aerialWon,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,height,hitWoodwork,interceptionWon,jerseyNumber,keyPass,lastManTackle,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalPass,totalTackle,touches,wasFouled,wonContest
12436948,25,39,17,3,3,15,292,8,5,0,0,1,8,0,7,39,37,0,1,0.19697804,0.4828,13,0,0,-1.2378,1,3699,0,7,397,3,0,1,2,0,0,0,0,0,97,0,2,3,1,20,4,14,3,34,3,353,26,504,5,1
12436948,25,17,39,7,1,28,543,5,8,4,1,2,1,0,9,37,39,0,1,1.07008047,1.904,5,4,4,0.3824,0,3641,0,6,594,11,0,7,1,0,0,0,0,0,97,1,1,1,2,19,25,13,1,45,0,590,10,759,13,8
12437853,25,2820,2821,10,3,21,451,15,18,0,0,8,5,0,4,44,48,0,0,1.02526263,1.2141,13,0,0,1.6572,1,4002,0,6,308,11,2,1,2,0,1,0,0,0,126,2,4,4,9,13,14,29,3,49,1,532,13,702,11,6
12436945,25,3,44,1,1,16,388,8,10,1,1,5,4,0,3,40,50,0,1,0.9528718899999999,1.4964,13,1,1,-0.5801,0,3619,0,9,323,11,0,4,1,0,1,0,0,0,112,0,1,1,7,21,23,10,1,42,3,458,15,647,15,10
12499417,25,2674,2547,4,2,18,511,22,16,1,2,9,2,0,3,40,41,0,1,1.3762069,1.9486999999999999,10,0,1,-0.5281,0,3681,1,4,484,9,0,3,2,0,0,1,0,0,133,1,0,1,2,23,11,12,2,56,2,605,11,778,6,8
12499416,25,2600,2673,5,1,32,162,14,15,0,0,2,6,0,13,53,53,0,0,0.36975184,0.19519999999999998,12,1,1,0.0119,3,3727,0,11,365,6,0,1,5,0,0,0,0,0,127,3,0,1,3,53,17,8,1,68,4,241,23,470,6,9
12499419,25,2569,5885,4,0,25,371,19,34,3,3,6,8,0,11,51,60,1,0,1.1784894000000001,1.3108,9,1,1,0.5678,0,3470,0,6,428,13,0,3,5,0,0,0,0,0,148,1,3,4,7,28,16,26,0,51,2,459,7,671,9,10
12499417,25,2547,2674,5,0,32,190,16,22,0,0,2,8,0,6,41,40,0,0,0.7327132,0.8869,8,1,2,0.4624,0,3691,0,9,332,9,0,3,8,0,1,0,1,0,140,1,2,2,6,23,7,8,0,74,5,288,6,448,10,2
12499419,25,5885,2569,7,1,27,301,34,19,3,4,5,10,0,4,60,51,0,0,1.0894058,1.252,11,1,1,-0.8715,0,3708,0,5,325,14,0,5,5,0,0,0,0,0,123,0,0,2,13,45,11,16,1,57,1,387,17,587,7,8
12499420,25,2538,36360,3,0,19,388,18,18,1,1,4,5,0,10,51,46,0,1,0.58078607,0.513,6,0,0,1.0525,1,3691,0,9,447,8,0,2,6,0,0,0,0,0,144,0,3,3,4,13,16,10,0,55,3,486,14,658,10,4
12499420,25,36360,2538,5,1,24,343,18,18,2,2,7,4,0,9,46,51,0,0,1.80670888,1.5426000000000002,11,0,0,0.5242,0,3499,0,9,317,17,0,3,4,0,0,0,0,0,125,0,2,2,8,27,10,17,1,40,3,420,22,617,6,5
12499421,25,2524,2526,7,0,46,405,16,19,1,1,3,6,0,4,46,48,0,1,1.5497410200000001,1.9566000000000001,11,0,1,0.1061,1,3504,0,8,364,13,0,4,4,0,0,0,0,1,135,1,1,3,9,14,20,19,0,77,3,484,7,667,13,9
12504380,25,2690,2702,1,0,14,203,18,6,0,0,0,8,0,7,50,31,0,1,0.1366829,0.2642,11,0,0,1.0252,4,4214,0,10,705,5,0,1,7,0,0,0,0,0,118,0,2,3,4,19,15,7,0,47,1,278,12,433,5,8
12504379,25,2705,2695,4,1,25,266,18,13,4,5,7,11,1,7,60,53,0,0,1.2357456,2.233,17,0,0,-0.2095,0,3530,0,6,546,11,0,4,4,0,0,0,0,0,124,0,4,5,5,31,14,19,1,55,3,344,21,547,12,7
12504388,25,2696,2685,4,1,23,154,21,22,2,2,1,6,0,4,51,43,0,0,0.73839307,1.2059,17,1,2,-1.7275,1,3904,0,12,421,7,0,5,6,1,1,0,0,0,108,0,2,4,2,35,9,6,1,62,1,236,10,390,7,5
12504388,25,2685,2696,10,0,36,363,22,21,4,5,6,5,0,6,43,51,1,0,1.76664151,2.2901,7,1,2,-0.0132,0,4447,0,4,493,15,0,6,1,0,0,0,0,1,123,0,3,3,10,28,10,33,0,69,3,432,8,633,16,6
12504387,25,2687,2697,3,0,12,274,16,13,2,1,5,6,0,10,60,42,0,0,0.61451398,1.3468,17,1,1,0.9722,1,3904,0,7,359,14,0,8,6,0,0,0,0,0,113,0,1,2,3,28,19,17,0,34,1,334,12,530,10,7
12504387,25,2697,2687,6,1,30,402,13,16,3,3,6,7,1,5,42,60,0,0,1.19270301,1.9471999999999998,10,0,0,0.0807,0,4230,1,10,634,12,0,2,6,0,0,0,0,0,113,1,6,6,9,18,13,18,1,52,3,471,22,671,17,6
12437861,25,24264,2829,1,0,20,350,5,3,0,0,2,10,0,4,31,24,0,0,0.67251675,0.4488,7,0,0,-0.2606,0,4181,0,9,304,5,0,2,4,0,0,0,0,0,72,0,3,3,2,24,10,17,0,30,2,385,15,524,1,5
12437853,25,2821,2820,1,0,21,405,18,15,1,1,2,6,0,5,48,44,0,2,0.829465,1.9618,11,0,1,0.1248,0,4151,0,6,312,8,1,5,8,0,0,0,0,1,99,2,1,1,5,38,13,10,0,35,2,460,12,642,13,5
12437863,25,2824,2845,4,1,26,392,11,19,1,1,0,7,0,7,45,53,0,0,0.64794158,0.7255,13,3,3,0.5795,1,3778,0,8,310,9,0,5,3,0,0,0,0,0,125,2,2,2,7,22,15,18,1,54,1,469,14,648,12,8
12437850,25,2831,2825,0,0,23,256,7,12,1,0,1,7,0,5,32,48,0,0,0.22788748,0.4546,5,1,1,-1.1133,2,3837,1,11,317,5,0,3,4,0,0,0,0,0,105,0,7,9,1,14,17,6,0,48,2,328,17,487,10,9
12436939,25,7,48,5,0,15,401,32,22,3,3,5,9,0,15,70,61,2,1,2.01981557,1.7208,9,1,1,-0.6966,0,3475,1,7,364,14,0,6,4,0,0,0,0,0,173,0,3,4,6,34,15,20,0,60,3,520,17,739,12,10
12504384,25,2701,2692,1,1,18,120,22,19,0,0,2,13,0,6,62,48,0,0,0.23832035000000001,0.3736,18,0,0,0.3955,2,4393,0,11,551,3,0,2,7,0,0,0,0,0,115,1,1,2,3,29,8,14,1,53,2,185,14,356,10,5
12499414,25,2542,2672,2,0,22,182,21,18,2,2,2,11,0,7,66,54,0,1,0.87975883,1.0903,14,1,3,0.0556,0,3698,0,11,318,5,0,5,2,0,1,0,0,0,120,1,2,3,1,29,15,9,0,64,1,258,28,442,7,2
12499416,25,2673,2600,9,0,21,502,15,14,1,1,6,9,0,13,53,53,0,0,1.3014206,1.2282,6,0,0,-0.9557,0,3492,0,4,287,10,0,1,2,0,0,0,0,0,171,0,0,0,8,7,16,49,0,40,4,584,21,801,12,6
12504385,25,2699,2714,1,0,18,407,11,12,1,1,1,1,0,8,38,46,0,0,0.3063263,0.6854,9,1,2,-1.86,0,4191,0,13,563,7,0,5,2,1,0,0,0,0,104,0,0,1,6,10,20,23,0,44,1,460,7,626,17,10
12504385,25,2714,2699,3,1,23,368,12,11,1,0,2,10,0,6,46,38,1,1,0.36845412,0.3451,19,1,1,-0.5437,0,3852,0,7,592,5,0,2,1,0,0,0,0,0,90,0,2,3,1,26,2,10,1,41,1,426,18,562,8,1
12504383,25,2689,2729,7,2,36,305,21,27,1,1,3,2,0,5,45,50,0,0,0.49905489999999997,0.9279999999999999,18,0,0,0.3179,1,4635,1,10,656,14,0,5,0,0,0,0,0,0,115,0,0,3,11,32,9,20,2,67,0,377,12,567,8,4
12504393,25,2686,2719,7,0,13,536,10,14,0,0,3,9,0,14,47,51,0,0,1.21233005,0.442,7,0,0,0.0,0,4107,0,8,552,7,1,2,2,0,0,0,0,0,137,1,0,0,4,13,12,29,0,27,0,606,22,801,11,4
12504383,25,2729,2689,4,1,27,410,27,21,0,0,0,4,0,7,50,45,0,3,0.27917767,0.23070000000000002,10,0,0,0.551,4,4388,0,7,836,6,0,3,3,0,0,0,0,0,135,0,4,5,5,29,7,22,1,52,2,487,10,679,13,2
12504380,25,2702,2690,3,0,18,658,6,18,0,2,7,8,0,4,31,50,0,0,0.8219036399999999,1.1622999999999999,5,0,1,0.0799,1,4041,1,5,754,11,0,4,0,0,0,0,0,0,114,0,0,1,5,24,16,20,0,31,3,713,14,904,10,8
12504393,25,2719,2686,3,0,20,355,14,10,0,0,2,4,0,8,51,47,0,1,0.1184823,0.17880000000000001,11,0,0,0.7286,1,4267,0,9,757,1,0,0,3,0,0,0,0,0,126,0,1,2,1,22,23,13,0,48,0,429,22,610,7,9
12504386,25,2713,2688,5,0,26,260,16,31,2,2,5,7,0,8,55,87,0,0,0.7472181,1.4749,14,2,2,0.2832,2,4609,0,9,696,12,1,5,1,0,0,0,0,0,157,0,1,3,4,17,21,13,0,55,3,355,32,571,15,9
12504386,25,2688,2713,3,0,15,251,31,16,0,0,1,9,0,18,87,55,0,0,0.18788624,0.4508,15,0,0,-0.0582,1,4414,0,6,801,5,0,3,5,0,0,0,0,0,165,0,2,3,3,19,21,13,0,49,1,350,20,562,13,7
12437862,25,2833,2826,5,1,18,365,14,17,0,0,3,11,0,8,49,62,1,1,1.7743489000000001,1.295,11,0,1,-0.0424,0,4036,0,13,348,13,0,4,2,0,0,0,0,0,136,0,1,1,12,25,16,23,1,49,0,451,23,660,12,10
12504379,25,2695,2705,5,0,24,390,13,18,4,3,3,7,0,12,53,60,0,0,1.31922442,2.3151,12,2,3,1.0661,0,4235,1,9,699,15,0,9,7,0,0,0,0,0,131,0,4,4,5,24,20,22,0,50,0,466,14,673,17,11
12437859,25,6577,2817,0,0,19,184,13,9,0,0,3,17,0,8,58,39,1,2,0.1433431,0.4699,13,0,0,-0.397,0,3247,0,10,312,8,0,2,1,0,0,0,0,0,142,0,2,3,5,23,11,13,0,55,6,267,23,455,3,4
12437858,25,2828,2836,8,2,13,482,10,4,2,2,7,5,0,12,56,46,1,2,1.3648133,0.8592,18,0,0,-1.0832,0,4213,0,10,322,12,1,2,4,0,0,0,0,0,123,0,0,0,9,10,22,39,2,18,0,525,17,746,16,9
12437858,25,2836,2828,1,0,21,507,4,10,3,2,4,9,0,9,46,56,0,0,1.80287421,1.2781,16,3,3,0.0762,0,3977,1,2,299,7,0,3,7,0,0,0,0,0,108,2,1,2,4,33,13,5,0,47,2,578,25,759,16,5
12436945,25,44,3,3,0,22,364,10,8,0,0,1,10,0,7,50,40,0,3,0.62889041,1.664,15,0,2,0.4638,0,3644,0,15,539,4,0,3,5,0,0,0,0,1,129,1,1,3,6,18,12,13,0,46,5,443,16,625,12,4
12436956,25,50,37,4,1,25,282,16,21,1,1,4,10,0,14,60,54,0,0,1.09342803,1.6587,13,0,1,0.2958,3,3663,1,5,328,9,0,5,6,0,0,0,0,0,130,0,2,3,5,29,11,16,1,55,4,362,19,550,10,4
12436943,25,31,42,7,1,13,230,15,12,1,1,2,14,0,9,53,53,0,2,0.3468124,0.2201,9,0,0,-0.0294,0,3670,0,7,331,4,0,2,3,0,0,0,0,0,134,1,3,3,2,27,15,16,1,55,1,321,23,491,10,9
12436943,25,42,31,4,2,15,420,12,15,3,1,3,9,0,15,53,53,0,0,1.72668756,1.3832,10,2,2,0.1452,2,3643,2,5,431,8,0,5,2,0,0,0,0,0,131,1,1,2,3,22,22,18,2,33,4,491,15,692,9,14
12436934,25,40,32,5,1,14,603,7,11,4,5,9,5,0,10,41,51,0,0,1.9315788,2.4353,7,0,1,0.1568,1,3317,1,5,375,17,0,6,1,0,0,0,0,0,123,0,0,3,10,9,29,32,1,24,2,666,12,854,11,17
12437860,25,2859,2816,2,0,39,259,24,31,0,0,3,12,0,13,71,76,0,2,0.51628416,1.1333,17,0,1,-0.059,0,3847,0,4,328,4,0,4,2,0,1,0,0,0,173,0,2,5,3,34,17,15,0,79,2,370,15,591,19,11
12437860,25,2816,2859,4,0,23,276,31,24,2,1,2,11,0,9,76,71,0,0,0.42156457,2.0411,20,1,2,0.2377,0,3256,1,12,296,11,0,6,3,0,0,0,0,1,163,2,2,3,5,37,18,9,0,68,3,386,19,630,16,12
12437861,25,2829,24264,2,0,26,634,3,5,3,2,5,5,0,7,24,31,0,0,1.96681769,2.1846,1,1,2,0.1755,0,3800,1,5,315,19,0,5,2,0,0,0,0,0,83,1,2,2,12,17,18,14,0,35,0,676,9,823,7,10
12437859,25,2817,6577,5,3,22,588,9,13,2,0,2,4,0,8,39,58,0,1,2.6059639,1.4189,4,2,2,0.1306,0,4167,0,6,363,10,0,5,2,0,0,0,0,0,135,0,1,2,8,25,32,20,3,40,1,667,15,870,13,17
12504390,25,2693,2704,1,0,21,356,14,12,1,1,1,3,0,16,51,61,0,0,0.40825801,0.2532,14,0,0,-0.8622,0,4077,0,5,575,5,0,3,2,0,0,0,0,0,140,0,2,2,1,16,13,11,0,46,1,440,17,626,24,8
12504390,25,2704,2693,2,0,15,362,12,14,1,0,2,8,0,10,61,51,0,0,0.32495019999999997,0.7791,24,2,2,0.2039,1,4009,0,16,634,8,0,4,1,0,0,0,0,0,124,0,2,3,2,21,10,3,0,39,3,442,21,630,14,3
12436934,25,32,40,3,0,16,160,11,7,0,0,1,17,0,8,51,41,0,0,0.24265822,0.36679999999999996,11,1,1,1.7909,0,3668,0,13,416,2,0,3,9,0,0,0,0,0,94,1,4,6,0,39,9,6,1,45,3,219,22,400,7,5
12436937,25,30,38,2,0,22,251,13,13,4,4,2,9,0,12,53,53,0,0,1.26146622,1.4199,12,3,3,0.0,1,3652,1,13,396,9,0,5,2,0,0,0,0,0,108,1,0,1,6,32,14,3,0,52,2,327,20,502,13,7
12437862,25,2826,2833,6,1,18,304,17,14,2,2,2,10,1,12,62,49,0,0,1.96256267,2.2786,12,0,1,-0.0012,0,4203,1,10,354,10,0,2,4,0,0,0,0,0,145,0,1,2,9,23,22,21,1,51,0,391,14,592,10,11
12436956,25,37,50,3,0,20,426,21,16,1,1,7,4,0,11,54,60,0,0,0.91163638,0.8163,10,0,0,0.9657,1,3662,1,2,443,7,3,3,4,0,0,0,0,0,141,0,4,4,3,22,18,31,0,44,2,501,21,722,13,10
12499426,25,2677,2573,0,1,29,370,10,9,2,1,3,5,0,5,34,35,0,0,0.7710052000000001,0.7541,9,2,2,-0.3264,0,3681,0,8,302,6,0,2,3,0,0,0,0,0,115,0,1,3,1,39,11,5,1,59,1,451,12,621,8,6
12504382,26,2705,2686,4,1,25,303,13,21,1,1,1,10,0,13,43,51,1,1,0.63315808,1.0532,4,0,0,-1.5515,0,3722,0,6,769,7,0,1,1,1,0,0,0,0,143,0,3,4,8,20,5,15,1,62,0,395,16,574,15,1
12504382,26,2686,2705,6,2,31,370,21,13,2,0,1,1,0,10,51,43,0,0,0.9502642,2.1942,17,4,4,0.0811,0,4446,0,7,562,11,1,8,1,0,0,0,0,0,132,2,1,1,5,36,16,21,2,57,1,450,17,640,4,10
12504376,26,2719,2687,8,0,23,291,14,10,0,0,2,7,0,7,42,44,1,0,0.26091380000000003,0.3518,9,0,0,1.8992,1,4270,0,4,747,6,0,2,1,0,0,0,0,0,136,0,6,6,4,22,11,35,0,51,0,367,17,553,13,4
12504376,26,2687,2719,3,0,22,540,10,14,2,3,1,4,0,11,44,42,0,0,0.76423478,2.1255,15,0,1,0.0499,0,3697,0,3,336,11,0,7,2,0,0,0,0,0,121,0,1,2,6,23,13,18,0,46,1,606,14,792,8,7
12504377,26,2701,2693,3,0,23,252,14,13,1,1,2,6,0,4,47,47,0,1,0.48969783,1.1612,19,0,1,1.3665,1,4598,0,12,721,4,1,3,1,0,0,0,0,0,125,0,3,3,2,18,10,15,0,61,0,335,20,494,8,6
12504377,26,2693,2701,2,0,13,377,13,14,3,3,1,6,0,13,47,47,0,0,0.81263463,1.3669,8,0,0,-0.0079,0,3891,0,9,605,4,0,3,2,0,0,0,0,0,125,0,1,2,4,21,13,12,0,41,1,452,8,626,19,6
12504378,26,2704,2714,1,1,18,270,14,17,1,0,4,9,0,9,57,65,1,1,0.45106854,0.6094999999999999,17,1,1,-0.3713,1,4163,0,5,592,6,1,3,4,0,0,0,0,0,119,0,1,3,1,36,17,8,1,51,1,346,26,538,14,8
12504378,26,2714,2704,5,0,22,381,17,14,1,1,4,8,0,14,65,57,1,1,0.45120794000000003,1.2576,14,0,1,-0.7112,0,4038,0,7,616,8,0,4,4,1,0,0,0,0,135,0,1,2,5,16,21,17,0,43,3,455,18,650,17,9
12504375,26,2695,2689,5,0,29,370,18,15,1,1,4,6,0,6,54,54,0,0,0.76695484,1.6116,11,0,1,0.4467,1,4424,0,9,708,8,0,5,4,0,0,0,0,1,160,0,1,1,3,32,27,20,0,65,2,458,12,692,14,13
12504375,26,2689,2695,4,0,22,285,15,18,1,1,4,13,0,5,54,54,0,0,0.52278716,0.324,15,0,0,0.9734,1,4448,0,14,642,6,0,1,4,0,1,0,0,0,148,2,3,4,5,38,13,21,0,50,2,376,20,586,10,6
12504367,26,2685,2690,7,0,22,485,20,14,0,0,3,5,0,4,47,44,0,0,0.96118731,0.6649,13,0,0,-0.5314,0,4437,0,7,510,12,0,1,0,0,1,0,0,0,131,0,1,1,12,9,11,28,0,47,3,562,13,737,12,5
12504367,26,2690,2685,1,0,14,131,14,20,1,1,0,5,0,7,44,47,0,0,0.29168579,1.2325,14,1,2,0.0141,3,3835,0,6,638,3,0,3,3,0,0,0,0,0,115,0,1,1,1,45,11,2,0,45,1,202,10,366,12,5
12504371,26,2702,2729,10,0,21,661,9,7,3,2,8,5,0,6,37,39,0,0,1.0453876,1.4716,6,4,4,0.2933,1,4397,0,8,770,21,0,6,1,0,0,0,0,0,105,0,1,2,9,5,18,19,0,37,0,723,18,884,7,7
12504371,26,2729,2702,1,0,15,336,7,9,0,0,1,7,0,9,39,37,0,1,0.24504657,0.22310000000000002,7,0,0,-2.6323,3,3685,0,6,766,4,0,2,8,0,0,0,0,0,98,0,1,2,2,26,14,8,0,32,0,391,17,553,6,5
12504374,26,2697,2713,6,0,31,501,17,35,3,2,8,6,0,8,42,62,0,1,1.46818295,1.5338,7,1,1,0.5245,1,3671,1,7,606,14,0,5,5,0,0,0,0,0,146,0,2,2,5,25,10,25,0,54,2,595,8,796,14,5
12504374,26,2713,2697,5,0,14,267,35,17,1,2,5,5,1,6,62,42,0,0,0.90169595,1.1094,14,0,0,0.8173,1,4441,0,8,691,9,0,2,8,0,0,0,0,0,136,0,3,3,4,40,8,24,0,55,0,349,13,550,6,6
12501577,26,2688,2699,4,0,16,253,19,7,1,1,3,14,0,7,63,47,0,0,0.50507335,0.9830000000000001,21,0,0,0.4065,0,4767,1,8,807,7,0,2,2,0,0,0,0,0,100,0,1,3,4,26,12,16,0,45,0,319,24,495,9,8
12501577,26,2699,2688,4,1,39,493,7,19,1,1,2,8,0,15,47,63,0,1,1.01333996,1.1016,12,0,0,0.7715,1,3828,0,4,524,7,0,3,2,0,0,0,0,0,124,1,1,2,4,20,23,16,1,60,1,560,11,749,19,14
12499439,26,2526,2569,8,0,23,272,22,19,3,2,3,5,0,16,53,36,0,1,1.0584312100000002,2.0225,6,1,1,0.0,1,3697,0,10,306,8,0,5,2,0,0,0,0,0,159,1,0,0,2,43,7,22,0,61,2,369,6,564,8,3
12499439,26,2569,2526,4,0,27,376,19,22,0,0,2,3,0,3,36,53,1,0,0.92327849,0.1725,8,0,0,0.4044,1,3486,0,8,378,3,0,0,3,0,0,0,0,0,156,1,2,4,2,38,8,19,0,73,3,487,20,672,6,5
12499437,26,2674,2542,3,1,27,343,26,20,4,3,6,5,0,10,53,50,0,0,1.9409112099999999,2.5389999999999997,9,2,3,2.5948,0,3709,0,7,420,13,0,7,2,0,0,0,0,0,140,1,6,6,5,39,12,14,1,60,2,427,17,646,6,7
12499437,26,2542,2674,8,0,43,325,20,26,3,3,3,7,0,10,50,53,0,1,2.26225621,1.4068,7,1,1,-0.6879,0,3720,0,7,315,15,0,7,6,0,0,0,0,0,164,0,2,4,7,20,12,28,0,78,7,419,15,632,9,5
12499434,26,2547,2672,4,0,17,97,17,13,0,0,0,9,0,9,51,40,0,0,0.39220812,0.6915,13,0,1,0.5055,3,3696,0,17,325,3,0,3,7,0,0,0,0,0,119,5,2,3,4,71,5,15,0,55,1,180,17,394,8,2
12499434,26,2672,2547,2,0,20,661,13,17,4,3,7,2,0,6,40,51,1,1,2.3195355,1.6592,8,1,1,0.0832,0,3680,0,6,405,14,0,4,0,0,0,0,0,0,153,0,1,3,7,21,20,37,0,35,1,741,12,959,13,9
12499432,26,2524,2600,1,0,23,437,14,11,1,1,5,13,0,5,48,37,0,1,0.58829556,0.7745,9,0,0,-0.6237,1,3685,1,15,362,9,0,2,3,0,0,0,0,0,141,0,1,3,6,24,12,20,0,57,1,532,15,714,7,4
12499432,26,2600,2524,3,1,28,301,11,14,1,0,3,4,0,7,37,48,0,1,1.04605873,0.7307,7,1,1,0.2431,0,3717,0,20,327,8,0,2,5,0,0,0,0,0,136,0,2,2,5,19,21,14,1,56,2,392,13,578,9,13
12499433,26,2538,2556,14,0,15,372,17,31,3,2,6,3,0,5,33,51,1,0,2.65715272,3.254,7,2,2,-0.0243,2,3693,0,6,458,15,0,8,1,0,0,0,0,0,138,0,1,2,10,22,9,35,0,42,1,459,6,654,7,7
12499433,26,2556,2538,3,0,35,285,31,17,2,1,1,7,0,4,51,33,0,0,1.96034081,1.2414,7,2,2,1.07,1,3635,0,11,332,8,0,4,6,0,0,0,0,0,128,1,4,6,4,39,5,15,0,80,0,376,7,544,6,3
12437868,26,2836,2825,9,0,27,406,11,14,3,2,3,12,0,6,43,52,0,1,1.73736238,2.2508,7,1,1,0.422,0,3980,0,9,304,9,0,4,6,0,0,0,0,0,130,0,3,3,5,18,15,21,0,53,4,487,22,674,8,8
12437868,26,2825,2836,7,2,27,401,14,11,1,2,6,8,0,8,52,43,0,1,0.654276,1.1197,8,0,0,0.251,1,4011,3,12,300,11,0,3,3,0,0,0,0,0,130,0,2,3,6,20,26,23,2,57,0,480,13,673,7,12
12437866,26,2820,2828,3,2,35,380,12,13,1,0,0,9,0,5,45,41,0,2,1.24663178,1.5152,10,2,3,-0.592,0,4184,0,7,308,9,0,5,0,0,0,0,0,1,119,0,1,2,6,14,14,19,2,55,4,452,17,610,7,4
12437866,26,2828,2820,5,0,30,379,13,12,2,0,0,4,0,8,41,45,0,0,1.0612553599999999,1.7324,7,3,3,-1.0504,2,4219,0,8,314,9,0,5,0,0,1,0,0,0,115,0,1,2,7,19,18,15,0,56,4,445,15,617,9,9
12499429,26,2573,5885,2,1,24,450,26,15,0,0,7,7,0,12,70,53,0,0,1.17384225,1.5313,13,0,1,-1.3822,0,3689,1,11,340,10,0,4,3,0,0,0,0,0,139,1,1,2,5,21,22,18,1,51,1,524,13,741,15,10
12499429,26,5885,2573,5,1,25,237,15,26,2,1,3,10,0,8,53,70,1,2,1.50450511,1.5151000000000001,15,2,3,0.1717,1,3701,0,8,297,9,0,5,6,0,0,0,0,0,123,0,1,3,6,34,12,14,1,57,1,320,24,518,13,7
12499428,26,2673,36360,11,2,28,494,17,14,7,8,7,8,0,12,54,50,0,0,3.7689459,3.0587999999999997,10,0,0,0.0472,0,3677,3,7,304,19,0,9,5,0,0,0,0,0,167,0,3,3,9,23,19,38,2,57,1,593,11,829,14,12
12499428,26,36360,2673,4,1,17,206,14,17,4,2,5,12,0,9,50,54,0,2,1.73544008,1.8746,14,2,2,2.7035,1,3658,2,11,337,11,0,5,7,0,0,0,0,0,144,2,7,9,5,49,10,14,1,55,3,300,19,541,10,8
12499427,26,2681,2677,10,0,33,351,27,15,3,2,6,4,0,6,59,43,0,0,1.54535854,1.7436,14,1,3,-0.7341,0,3645,1,10,362,13,1,4,2,1,0,0,0,0,150,0,4,4,6,23,16,33,0,57,3,438,11,650,13,4
12499427,26,2677,2681,2,0,21,270,15,27,3,3,2,4,0,5,43,59,0,0,1.31025409,2.5295,13,1,2,-2.4219,0,3716,0,12,278,9,0,6,6,1,0,0,0,0,120,1,1,1,3,43,10,7,0,53,1,352,18,570,13,4
12437867,26,2818,2833,8,0,33,433,4,13,4,5,4,11,1,9,47,37,0,0,2.22139297,2.8699,14,1,1,0.1609,0,3829,1,6,335,17,0,8,4,0,0,0,0,0,142,1,2,3,8,25,11,23,0,67,0,523,14,735,8,2
12437867,26,2833,2818,3,0,21,211,13,4,1,1,3,2,0,7,37,47,0,0,0.26244498,0.5683,9,1,1,2.0466,0,4017,0,7,356,8,2,5,4,0,0,0,0,0,136,0,5,7,2,43,18,17,0,61,0,286,18,521,14,11
12437869,26,2821,24264,2,1,20,412,9,11,1,0,2,7,0,10,49,42,0,0,1.01307855,1.8462,17,1,2,-0.0629,0,4143,0,5,316,8,0,6,1,0,0,0,0,1,103,0,2,4,2,25,15,9,1,42,2,470,15,641,8,8
12437869,26,24264,2821,6,0,20,416,11,9,1,0,1,8,0,11,42,49,0,1,0.99932434,0.7107,8,2,2,0.2171,2,4183,1,12,316,7,1,6,2,0,1,0,0,0,103,0,3,4,2,14,11,21,0,43,6,474,17,653,16,7
12437870,26,2845,2859,3,1,19,322,16,16,0,0,1,6,0,14,60,61,0,0,0.71705705,0.9443,15,0,1,0.0,1,3450,0,10,273,3,0,1,4,0,0,0,0,0,154,2,0,0,4,54,19,13,1,62,1,426,22,652,14,9
12437870,26,2859,2845,6,1,20,169,16,16,1,1,4,9,0,9,61,60,0,0,0.51441336,0.33030000000000004,15,0,0,-0.6217,3,3834,0,10,339,5,0,0,1,0,0,0,0,0,184,0,0,0,5,23,19,28,1,73,1,272,24,512,14,6
12437871,26,6577,2831,1,1,22,221,12,11,0,0,0,7,0,12,46,35,0,0,0.34143442,0.1756,8,1,1,1.0446,3,3809,0,11,368,3,1,3,5,0,0,0,0,0,135,0,5,6,1,39,9,11,2,70,0,303,12,503,11,2
12437871,26,2831,6577,13,0,20,456,11,12,2,1,5,2,0,6,35,46,0,0,1.52700748,1.7974999999999999,11,1,1,-0.5476,0,3999,0,11,360,18,0,7,0,0,0,0,0,0,155,1,0,2,11,19,13,47,0,38,3,529,19,762,8,7
12437872,26,2885,2826,9,0,31,314,30,22,1,0,6,6,0,8,66,65,0,0,0.71869215,1.7469,14,1,1,-0.1188,1,3843,0,9,285,16,0,7,2,0,0,0,0,0,159,0,2,3,6,30,14,30,0,70,1,406,20,653,19,5
12437872,26,2826,2885,4,0,25,248,22,30,3,3,2,5,0,12,65,66,0,0,0.52628748,1.1762,20,1,1,1.049,1,4197,0,6,324,14,0,4,6,0,0,0,0,0,130,0,5,6,9,51,14,16,0,50,0,321,17,570,13,6
12499431,26,2527,2534,4,1,29,361,22,13,2,0,1,8,0,7,49,46,0,0,1.24584112,2.3926,7,2,4,-0.7999,0,3671,0,7,355,10,0,7,8,0,1,0,0,1,118,0,0,0,5,40,11,12,1,63,2,441,18,620,10,5
12499431,26,2534,2527,10,0,34,386,13,22,5,5,8,5,0,11,46,49,0,0,2.6067988300000002,2.6906,10,0,2,-1.3887,1,3691,2,8,332,18,0,2,1,0,1,0,0,1,139,0,2,3,13,16,15,26,0,60,3,474,13,669,6,8
